"Plot Title: 5"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10164067, SEN S/N: 10164067)","RH, % (LGR S/N: 10164067, SEN S/N: 10164067)","Intensity, lum/ft² (LGR S/N: 10164067, SEN S/N: 10164067)","DewPt, °F (LGR S/N: 10164067, SEN S/N: 10164067)","Host Connected (LGR S/N: 10164067)","End Of File (LGR S/N: 10164067)"
1,09/21/16 01:30:00 PM,91.076,42.695,2897.1,65.912,,
2,09/21/16 01:31:00 PM,90.844,42.381,2892.7,65.489,,
3,09/21/16 01:32:00 PM,90.750,42.941,2908.8,65.784,,
4,09/21/16 01:33:00 PM,90.612,42.567,2894.9,65.406,,
5,09/21/16 01:34:00 PM,90.424,42.389,2886.8,65.118,,
6,09/21/16 01:35:00 PM,90.100,42.236,2255.5,64.722,,
7,09/21/16 01:36:00 PM,89.685,43.605,1997.7,65.266,,
8,09/21/16 01:37:00 PM,89.224,44.336,1898.8,65.327,,
9,09/21/16 01:38:00 PM,88.902,44.514,1258.7,65.151,,
10,09/21/16 01:39:00 PM,88.626,45.418,499.9,65.476,,
11,09/21/16 01:40:00 PM,88.122,45.319,372.4,64.958,,
12,09/21/16 01:41:00 PM,87.710,45.818,307.2,64.897,,
13,09/21/16 01:42:00 PM,87.255,46.148,272.1,64.688,,
14,09/21/16 01:43:00 PM,86.799,46.576,238.4,64.537,,
15,09/21/16 01:44:00 PM,86.391,46.712,218.6,64.247,,
16,09/21/16 01:45:00 PM,86.074,45.775,200.3,63.383,,
17,09/21/16 01:46:00 PM,85.849,46.120,192.3,63.390,,
18,09/21/16 01:47:00 PM,85.667,45.879,191.5,63.079,,
19,09/21/16 01:48:00 PM,85.442,45.668,187.9,62.742,,
20,09/21/16 01:49:00 PM,85.262,45.394,185.7,62.409,,
21,09/21/16 01:50:00 PM,85.035,45.575,184.2,62.317,,
22,09/21/16 01:51:00 PM,84.900,45.893,181.3,62.391,,
23,09/21/16 01:52:00 PM,84.857,44.712,182.0,61.614,,
24,09/21/16 01:53:00 PM,84.722,46.077,178.3,62.339,,
25,09/21/16 01:54:00 PM,84.542,46.065,179.8,62.170,,
26,09/21/16 01:55:00 PM,84.362,45.596,178.3,61.718,,
27,09/21/16 01:56:00 PM,84.227,45.293,175.4,61.407,,
28,09/21/16 01:57:00 PM,84.049,45.608,174.7,61.439,,
29,09/21/16 01:58:00 PM,83.959,45.504,174.7,61.293,,
30,09/21/16 01:59:00 PM,83.779,45.231,172.5,60.962,,
31,09/21/16 02:00:00 PM,83.601,45.872,172.5,61.194,,
32,09/21/16 02:01:00 PM,83.511,45.768,171.7,61.050,,
33,09/21/16 02:02:00 PM,83.332,45.528,173.2,60.741,,
34,09/21/16 02:03:00 PM,83.199,45.747,171.0,60.753,,
35,09/21/16 02:04:00 PM,83.109,46.002,171.7,60.827,,
36,09/21/16 02:05:00 PM,83.154,45.124,172.5,60.328,,
37,09/21/16 02:06:00 PM,83.064,44.792,169.6,60.040,,
38,09/21/16 02:07:00 PM,83.021,45.311,168.8,60.323,,
39,09/21/16 02:08:00 PM,82.976,44.066,170.3,59.502,,
40,09/21/16 02:09:00 PM,82.931,44.489,169.6,59.729,,
41,09/21/16 02:10:00 PM,82.886,44.748,169.6,59.851,,
42,09/21/16 02:11:00 PM,82.841,43.861,169.6,59.250,,
43,09/21/16 02:12:00 PM,82.753,44.150,168.8,59.355,,
44,09/21/16 02:13:00 PM,82.665,44.864,171.0,59.722,,
45,09/21/16 02:14:00 PM,82.575,44.401,170.3,59.351,,
46,09/21/16 02:15:00 PM,82.486,44.297,169.6,59.205,,
47,09/21/16 02:16:00 PM,82.396,43.964,170.3,58.914,,
48,09/21/16 02:17:00 PM,82.396,43.538,170.3,58.642,,
49,09/21/16 02:18:00 PM,82.353,43.371,169.6,58.494,,
50,09/21/16 02:19:00 PM,82.308,43.041,167.4,58.242,,
51,09/21/16 02:20:00 PM,82.263,43.759,165.9,58.663,,
52,09/21/16 02:21:00 PM,82.175,43.589,165.2,58.474,,
53,09/21/16 02:22:00 PM,82.130,44.045,164.4,58.725,,
54,09/21/16 02:23:00 PM,82.085,43.518,163.0,58.348,,
55,09/21/16 02:24:00 PM,82.085,43.617,161.5,58.411,,
56,09/21/16 02:25:00 PM,82.042,43.548,158.6,58.327,,
57,09/21/16 02:26:00 PM,81.909,43.409,160.0,58.118,,
58,09/21/16 02:27:00 PM,81.775,42.745,158.6,57.569,,
59,09/21/16 02:28:00 PM,81.819,43.305,157.1,57.970,,
60,09/21/16 02:29:00 PM,81.775,43.400,156.4,57.992,,
61,09/21/16 02:30:00 PM,81.730,44.248,156.4,58.491,,
62,09/21/16 02:31:00 PM,81.730,43.659,156.4,58.118,,
63,09/21/16 02:32:00 PM,81.775,44.381,155.6,58.615,,
64,09/21/16 02:33:00 PM,81.864,44.060,154.2,58.492,,
65,09/21/16 02:34:00 PM,81.864,44.158,152.0,58.555,,
66,09/21/16 02:35:00 PM,81.819,44.352,154.2,58.636,,
67,09/21/16 02:36:00 PM,81.775,45.164,150.5,59.101,,
68,09/21/16 02:37:00 PM,81.819,44.841,150.5,58.942,,
69,09/21/16 02:38:00 PM,81.819,45.037,146.9,59.063,,
70,09/21/16 02:39:00 PM,81.730,45.324,145.4,59.160,,
71,09/21/16 02:40:00 PM,81.642,45.546,144.6,59.216,,
72,09/21/16 02:41:00 PM,81.466,44.753,143.9,58.564,,
73,09/21/16 02:42:00 PM,81.244,44.706,141.7,58.336,,
74,09/21/16 02:43:00 PM,81.023,44.528,142.5,58.024,,
75,09/21/16 02:44:00 PM,80.802,45.067,142.5,58.158,,
76,09/21/16 02:45:00 PM,80.713,45.159,141.0,58.134,,
77,09/21/16 02:46:00 PM,80.625,45.121,138.8,58.030,,
78,09/21/16 02:47:00 PM,80.492,45.372,138.1,58.064,,
79,09/21/16 02:48:00 PM,80.449,45.012,137.3,57.803,,
80,09/21/16 02:49:00 PM,80.449,45.272,137.3,57.963,,
81,09/21/16 02:50:00 PM,80.492,45.729,137.3,58.282,,
82,09/21/16 02:51:00 PM,80.537,45.667,136.6,58.284,,
83,09/21/16 02:52:00 PM,80.625,46.581,134.4,58.914,,
84,09/21/16 02:53:00 PM,80.668,45.611,132.9,58.370,,
85,09/21/16 02:54:00 PM,80.845,45.005,130.7,58.159,,
86,09/21/16 02:55:00 PM,81.066,45.313,130.0,58.550,,
87,09/21/16 02:56:00 PM,81.199,44.996,129.3,58.474,,
88,09/21/16 02:57:00 PM,81.288,45.392,128.5,58.798,,
89,09/21/16 02:58:00 PM,81.376,45.723,129.3,59.081,,
90,09/21/16 02:59:00 PM,81.376,44.616,129.3,58.401,,
91,09/21/16 03:00:00 PM,81.333,44.809,128.5,58.480,,
92,09/21/16 03:01:00 PM,81.376,45.170,127.8,58.743,,
93,09/21/16 03:02:00 PM,81.687,43.526,127.1,57.992,,
94,09/21/16 03:03:00 PM,81.730,44.117,125.6,58.408,,
95,09/21/16 03:04:00 PM,81.819,43.992,124.9,58.410,,
96,09/21/16 03:05:00 PM,81.819,44.188,123.4,58.534,,
97,09/21/16 03:06:00 PM,81.909,43.736,122.7,58.327,,
98,09/21/16 03:07:00 PM,81.997,43.513,122.7,58.264,,
99,09/21/16 03:08:00 PM,82.042,43.777,123.4,58.474,,
100,09/21/16 03:09:00 PM,82.130,43.095,121.9,58.116,,
101,09/21/16 03:10:00 PM,82.130,43.652,120.5,58.474,,
102,09/21/16 03:11:00 PM,82.085,44.009,120.5,58.662,,
103,09/21/16 03:12:00 PM,82.130,44.208,121.2,58.827,,
104,09/21/16 03:13:00 PM,82.218,44.279,121.2,58.953,,
105,09/21/16 03:14:00 PM,82.353,44.026,121.2,58.914,,
106,09/21/16 03:15:00 PM,82.396,44.291,120.5,59.121,,
107,09/21/16 03:16:00 PM,82.441,44.032,120.5,58.996,,
108,09/21/16 03:17:00 PM,82.486,44.199,119.0,59.142,,
109,09/21/16 03:18:00 PM,82.486,44.427,119.8,59.286,,
110,09/21/16 03:19:00 PM,82.441,44.751,119.0,59.450,,
111,09/21/16 03:20:00 PM,82.486,45.276,118.3,59.815,,
112,09/21/16 03:21:00 PM,82.620,45.644,116.8,60.163,,
113,09/21/16 03:22:00 PM,82.753,45.131,116.1,59.968,,
114,09/21/16 03:23:00 PM,82.976,44.982,116.1,60.078,,
115,09/21/16 03:24:00 PM,82.931,44.522,114.6,59.751,,
116,09/21/16 03:25:00 PM,82.976,43.444,113.9,59.104,,
117,09/21/16 03:26:00 PM,82.976,44.132,112.4,59.544,,
118,09/21/16 03:27:00 PM,82.931,44.718,111.0,59.873,,
119,09/21/16 03:28:00 PM,82.841,44.516,108.8,59.666,,
120,09/21/16 03:29:00 PM,82.708,45.356,112.4,60.067,,
121,09/21/16 03:30:00 PM,82.665,46.525,112.4,60.739,,
122,09/21/16 03:31:00 PM,82.708,45.812,112.4,60.346,,
123,09/21/16 03:32:00 PM,82.665,45.744,112.4,60.265,,
124,09/21/16 03:33:00 PM,82.665,45.777,111.7,60.285,,
125,09/21/16 03:34:00 PM,82.665,46.070,111.7,60.463,,
126,09/21/16 03:35:00 PM,82.665,46.200,111.0,60.543,,
127,09/21/16 03:36:00 PM,82.665,45.940,111.0,60.384,,
128,09/21/16 03:37:00 PM,82.665,45.614,111.0,60.184,,
129,09/21/16 03:38:00 PM,82.620,45.676,108.8,60.183,,
130,09/21/16 03:39:00 PM,82.665,44.994,105.8,59.803,,
131,09/21/16 03:40:00 PM,82.575,44.629,107.3,59.495,,
132,09/21/16 03:41:00 PM,82.486,45.081,105.8,59.695,,
133,09/21/16 03:42:00 PM,82.396,45.401,106.6,59.812,,
134,09/21/16 03:43:00 PM,82.396,45.596,106.6,59.932,,
135,09/21/16 03:44:00 PM,82.396,45.987,105.8,60.170,,
136,09/21/16 03:45:00 PM,82.308,44.938,103.6,59.445,,
137,09/21/16 03:46:00 PM,82.175,46.427,107.3,60.233,,
138,09/21/16 03:47:00 PM,82.130,46.619,108.0,60.309,,
139,09/21/16 03:48:00 PM,82.085,46.810,106.6,60.382,,
140,09/21/16 03:49:00 PM,82.130,47.008,107.3,60.541,,
141,09/21/16 03:50:00 PM,82.085,46.421,105.8,60.148,,
142,09/21/16 03:51:00 PM,82.085,46.843,105.1,60.402,,
143,09/21/16 03:52:00 PM,82.042,46.872,104.4,60.379,,
144,09/21/16 03:53:00 PM,81.997,46.480,105.1,60.103,,
145,09/21/16 03:54:00 PM,81.997,46.155,101.4,59.909,,
146,09/21/16 03:55:00 PM,81.997,46.869,102.9,60.337,,
147,09/21/16 03:56:00 PM,81.997,47.452,102.2,60.681,,
148,09/21/16 03:57:00 PM,81.952,47.514,101.4,60.678,,
149,09/21/16 03:58:00 PM,81.952,46.801,101.4,60.256,,
150,09/21/16 03:59:00 PM,81.952,47.093,100.7,60.429,,
151,09/21/16 04:00:00 PM,81.997,47.937,100.0,60.966,,
152,09/21/16 04:01:00 PM,81.997,47.387,100.7,60.643,,
153,09/21/16 04:02:00 PM,82.042,47.261,100.7,60.609,,
154,09/21/16 04:03:00 PM,82.085,46.908,99.2,60.440,,
155,09/21/16 04:04:00 PM,82.042,47.552,98.5,60.782,,
156,09/21/16 04:05:00 PM,82.042,47.034,99.2,60.476,,
157,09/21/16 04:06:00 PM,82.042,46.872,98.5,60.379,,
158,09/21/16 04:07:00 PM,81.997,47.128,99.2,60.490,,
159,09/21/16 04:08:00 PM,81.952,47.125,99.2,60.449,,
160,09/21/16 04:09:00 PM,81.952,47.158,99.2,60.467,,
161,09/21/16 04:10:00 PM,81.952,46.931,97.8,60.334,,
162,09/21/16 04:11:00 PM,81.952,46.801,98.5,60.256,,
163,09/21/16 04:12:00 PM,81.952,47.190,99.2,60.487,,
164,09/21/16 04:13:00 PM,81.909,46.117,97.8,59.805,,
165,09/21/16 04:14:00 PM,81.864,46.276,96.3,59.860,,
166,09/21/16 04:15:00 PM,81.819,47.149,94.8,60.341,,
167,09/21/16 04:16:00 PM,81.775,47.210,97.0,60.337,,
168,09/21/16 04:17:00 PM,81.819,47.278,94.1,60.417,,
169,09/21/16 04:18:00 PM,81.909,46.993,94.8,60.328,,
170,09/21/16 04:19:00 PM,81.952,46.866,94.1,60.294,,
171,09/21/16 04:20:00 PM,81.997,47.161,94.1,60.510,,
172,09/21/16 04:21:00 PM,81.997,47.420,93.4,60.663,,
173,09/21/16 04:22:00 PM,82.042,47.196,91.2,60.571,,
174,09/21/16 04:23:00 PM,82.085,47.394,90.4,60.728,,
175,09/21/16 04:24:00 PM,82.085,47.426,91.9,60.748,,
176,09/21/16 04:25:00 PM,82.130,46.878,91.2,60.463,,
177,09/21/16 04:26:00 PM,82.130,46.294,91.2,60.114,,
178,09/21/16 04:27:00 PM,82.085,46.745,90.4,60.345,,
179,09/21/16 04:28:00 PM,82.085,45.510,78.0,59.596,,
180,09/21/16 04:29:00 PM,81.997,46.447,83.1,60.084,,
181,09/21/16 04:30:00 PM,81.997,47.031,83.9,60.433,,
182,09/21/16 04:31:00 PM,81.952,46.866,88.3,60.294,,
183,09/21/16 04:32:00 PM,81.952,47.222,89.0,60.507,,
184,09/21/16 04:33:00 PM,81.952,47.190,89.0,60.487,,
185,09/21/16 04:34:00 PM,81.952,46.671,88.3,60.179,,
186,09/21/16 04:35:00 PM,81.952,45.697,86.8,59.589,,
187,09/21/16 04:36:00 PM,81.819,47.084,87.5,60.301,,
188,09/21/16 04:37:00 PM,81.687,46.815,87.5,60.021,,
189,09/21/16 04:38:00 PM,81.642,47.169,86.8,60.190,,
190,09/21/16 04:39:00 PM,81.642,47.104,86.8,60.152,,
191,09/21/16 04:40:00 PM,81.687,47.398,86.8,60.366,,
192,09/21/16 04:41:00 PM,81.730,47.499,87.5,60.465,,
193,09/21/16 04:42:00 PM,81.730,48.113,86.8,60.823,,
194,09/21/16 04:43:00 PM,81.775,47.405,85.3,60.451,,
195,09/21/16 04:44:00 PM,81.819,48.216,86.1,60.966,,
196,09/21/16 04:45:00 PM,81.819,48.216,85.3,60.966,,
197,09/21/16 04:46:00 PM,81.819,48.183,84.6,60.946,,
198,09/21/16 04:47:00 PM,81.819,47.699,84.6,60.665,,
199,09/21/16 04:48:00 PM,81.775,47.954,84.6,60.773,,
200,09/21/16 04:49:00 PM,81.775,48.148,83.9,60.885,,
201,09/21/16 04:50:00 PM,81.775,48.245,82.4,60.942,,
202,09/21/16 04:51:00 PM,81.775,47.469,80.9,60.489,,
203,09/21/16 04:52:00 PM,81.730,48.048,80.9,60.787,,
204,09/21/16 04:53:00 PM,81.730,47.660,80.2,60.561,,
205,09/21/16 04:54:00 PM,81.687,47.948,79.5,60.688,,
206,09/21/16 04:55:00 PM,81.687,48.626,80.2,61.079,,
207,09/21/16 04:56:00 PM,81.642,48.784,78.7,61.129,,
208,09/21/16 04:57:00 PM,81.687,48.271,78.0,60.876,,
209,09/21/16 04:58:00 PM,81.687,48.335,77.3,60.912,,
210,09/21/16 04:59:00 PM,81.687,48.916,76.5,61.245,,
211,09/21/16 05:00:00 PM,81.730,48.596,75.1,61.104,,
212,09/21/16 05:01:00 PM,81.730,48.403,72.1,60.993,,
213,09/21/16 05:02:00 PM,81.775,48.148,73.6,60.885,,
214,09/21/16 05:03:00 PM,81.819,48.119,72.9,60.910,,
215,09/21/16 05:04:00 PM,81.909,48.351,72.9,61.124,,
216,09/21/16 05:05:00 PM,81.952,48.548,72.1,61.279,,
217,09/21/16 05:06:00 PM,81.952,47.579,70.7,60.715,,
218,09/21/16 05:07:00 PM,81.952,48.160,71.4,61.056,,
219,09/21/16 05:08:00 PM,81.952,48.063,69.9,60.998,,
220,09/21/16 05:09:00 PM,81.952,47.320,69.9,60.562,,
221,09/21/16 05:10:00 PM,81.864,47.896,69.2,60.820,,
222,09/21/16 05:11:00 PM,81.775,47.631,67.7,60.584,,
223,09/21/16 05:12:00 PM,81.687,47.560,67.0,60.462,,
224,09/21/16 05:13:00 PM,81.642,47.880,67.0,60.607,,
225,09/21/16 05:14:00 PM,81.554,46.612,65.6,59.779,,
226,09/21/16 05:15:00 PM,81.421,47.639,65.6,60.265,,
227,09/21/16 05:16:00 PM,81.333,48.246,64.8,60.537,,
228,09/21/16 05:17:00 PM,81.288,47.888,64.8,60.289,,
229,09/21/16 05:18:00 PM,81.288,48.017,64.8,60.363,,
230,09/21/16 05:19:00 PM,81.288,48.082,64.1,60.400,,
231,09/21/16 05:20:00 PM,81.333,48.181,63.4,60.499,,
232,09/21/16 05:21:00 PM,81.376,48.120,63.4,60.505,,
233,09/21/16 05:22:00 PM,81.421,48.446,62.6,60.733,,
234,09/21/16 05:23:00 PM,81.421,48.349,61.9,60.678,,
235,09/21/16 05:24:00 PM,81.466,48.674,61.2,60.904,,
236,09/21/16 05:25:00 PM,81.466,48.545,61.2,60.831,,
237,09/21/16 05:26:00 PM,81.509,48.742,60.4,60.984,,
238,09/21/16 05:27:00 PM,81.554,48.455,60.4,60.859,,
239,09/21/16 05:28:00 PM,81.554,48.519,60.4,60.897,,
240,09/21/16 05:29:00 PM,81.554,48.616,60.4,60.953,,
241,09/21/16 05:30:00 PM,81.554,48.584,60.4,60.933,,
242,09/21/16 05:31:00 PM,81.554,48.261,59.7,60.748,,
243,09/21/16 05:32:00 PM,81.597,48.361,59.0,60.847,,
244,09/21/16 05:33:00 PM,81.597,48.490,59.0,60.921,,
245,09/21/16 05:34:00 PM,81.597,47.554,58.2,60.377,,
246,09/21/16 05:35:00 PM,81.466,47.803,57.5,60.400,,
247,09/21/16 05:36:00 PM,81.333,46.986,57.5,59.799,,
248,09/21/16 05:37:00 PM,81.199,47.785,57.5,60.148,,
249,09/21/16 05:38:00 PM,81.066,47.517,57.5,59.869,,
250,09/21/16 05:39:00 PM,80.978,48.994,56.8,60.640,,
251,09/21/16 05:40:00 PM,80.890,48.601,56.8,60.336,,
252,09/21/16 05:41:00 PM,80.802,49.046,56.0,60.508,,
253,09/21/16 05:42:00 PM,80.757,49.107,56.0,60.501,,
254,09/21/16 05:43:00 PM,80.802,49.431,55.3,60.726,,
255,09/21/16 05:44:00 PM,80.802,49.624,54.6,60.834,,
256,09/21/16 05:45:00 PM,80.845,49.948,53.8,61.056,,
257,09/21/16 05:46:00 PM,80.890,49.630,54.6,60.919,,
258,09/21/16 05:47:00 PM,80.935,49.890,53.8,61.104,,
259,09/21/16 05:48:00 PM,80.978,49.957,53.8,61.182,,
260,09/21/16 05:49:00 PM,81.023,49.928,53.1,61.207,,
261,09/21/16 05:50:00 PM,81.023,50.249,53.1,61.385,,
262,09/21/16 05:51:00 PM,81.111,50.223,52.4,61.452,,
263,09/21/16 05:52:00 PM,81.154,50.355,51.6,61.565,,
264,09/21/16 05:53:00 PM,81.154,50.355,51.6,61.565,,
265,09/21/16 05:54:00 PM,81.199,49.781,50.9,61.288,,
266,09/21/16 05:55:00 PM,81.244,49.816,50.2,61.347,,
267,09/21/16 05:56:00 PM,81.244,49.848,49.4,61.365,,
268,09/21/16 05:57:00 PM,81.244,49.623,48.7,61.239,,
269,09/21/16 05:58:00 PM,81.244,49.366,48.7,61.095,,
270,09/21/16 05:59:00 PM,81.199,49.170,48.0,60.944,,
271,09/21/16 06:00:00 PM,81.111,48.939,48.0,60.732,,
272,09/21/16 06:01:00 PM,81.066,49.322,47.2,60.908,,
273,09/21/16 06:02:00 PM,81.023,49.479,46.5,60.955,,
274,09/21/16 06:03:00 PM,80.935,49.376,45.8,60.816,,
275,09/21/16 06:04:00 PM,80.890,49.437,45.0,60.811,,
276,09/21/16 06:05:00 PM,80.845,49.691,45.0,60.912,,
277,09/21/16 06:06:00 PM,80.845,49.755,45.0,60.948,,
278,09/21/16 06:07:00 PM,80.845,49.916,44.3,61.038,,
279,09/21/16 06:08:00 PM,80.890,49.887,44.3,61.061,,
280,09/21/16 06:09:00 PM,80.845,49.819,42.8,60.984,,
281,09/21/16 06:10:00 PM,80.890,49.823,42.1,61.027,,
282,09/21/16 06:11:00 PM,80.935,49.954,41.4,61.140,,
283,09/21/16 06:12:00 PM,80.935,50.082,40.6,61.210,,
284,09/21/16 06:13:00 PM,80.935,50.114,40.6,61.228,,
285,09/21/16 06:14:00 PM,80.935,49.954,39.9,61.140,,
286,09/21/16 06:15:00 PM,80.935,49.890,39.9,61.104,,
287,09/21/16 06:16:00 PM,80.890,49.213,39.2,60.683,,
288,09/21/16 06:17:00 PM,80.845,49.916,38.5,61.038,,
289,09/21/16 06:18:00 PM,80.802,49.431,37.7,60.726,,
290,09/21/16 06:19:00 PM,80.713,49.938,36.3,60.928,,
291,09/21/16 06:20:00 PM,80.625,49.386,36.3,60.537,,
292,09/21/16 06:21:00 PM,80.580,49.190,35.5,60.388,,
293,09/21/16 06:22:00 PM,80.492,50.306,35.5,60.930,,
294,09/21/16 06:23:00 PM,80.404,50.172,34.8,60.773,,
295,09/21/16 06:24:00 PM,80.316,49.396,34.1,60.260,,
296,09/21/16 06:25:00 PM,80.227,49.229,33.3,60.085,,
297,09/21/16 06:26:00 PM,80.139,50.408,33.3,60.661,,
298,09/21/16 06:27:00 PM,80.051,49.313,32.6,59.970,,
299,09/21/16 06:28:00 PM,79.963,49.403,31.9,59.940,,
300,09/21/16 06:29:00 PM,79.920,50.392,31.1,60.449,,
301,09/21/16 06:30:00 PM,79.920,49.912,31.1,60.184,,
302,09/21/16 06:31:00 PM,79.920,50.200,29.7,60.343,,
303,09/21/16 06:32:00 PM,79.876,50.197,28.9,60.301,,
304,09/21/16 06:33:00 PM,79.876,49.589,28.2,59.963,,
305,09/21/16 06:34:00 PM,79.831,49.650,27.5,59.958,,
306,09/21/16 06:35:00 PM,79.788,50.063,26.7,60.147,,
307,09/21/16 06:36:00 PM,79.743,50.124,26.0,60.139,,
308,09/21/16 06:37:00 PM,79.700,49.992,26.0,60.026,,
309,09/21/16 06:38:00 PM,79.612,50.050,25.3,59.977,,
310,09/21/16 06:39:00 PM,79.567,51.005,24.5,60.460,,
311,09/21/16 06:40:00 PM,79.567,50.558,23.8,60.215,,
312,09/21/16 06:41:00 PM,79.567,50.558,23.1,60.215,,
313,09/21/16 06:42:00 PM,79.567,51.292,22.3,60.615,,
314,09/21/16 06:43:00 PM,79.612,51.231,21.6,60.622,,
315,09/21/16 06:44:00 PM,79.612,51.072,20.9,60.537,,
316,09/21/16 06:45:00 PM,79.655,51.139,20.1,60.613,,
317,09/21/16 06:46:00 PM,79.655,51.458,19.4,60.786,,
318,09/21/16 06:47:00 PM,79.655,51.362,19.4,60.733,,
319,09/21/16 06:48:00 PM,79.655,51.330,18.7,60.717,,
320,09/21/16 06:49:00 PM,79.655,51.330,17.9,60.717,,
321,09/21/16 06:50:00 PM,79.655,51.489,16.5,60.802,,
322,09/21/16 06:51:00 PM,79.655,51.680,15.7,60.904,,
323,09/21/16 06:52:00 PM,79.655,51.585,15.0,60.854,,
324,09/21/16 06:53:00 PM,79.612,51.709,14.3,60.879,,
325,09/21/16 06:54:00 PM,79.567,51.642,14.3,60.804,,
326,09/21/16 06:55:00 PM,79.524,51.225,13.5,60.537,,
327,09/21/16 06:56:00 PM,79.435,51.027,12.8,60.350,,
328,09/21/16 06:57:00 PM,79.347,50.287,12.1,59.864,,
329,09/21/16 06:58:00 PM,79.261,51.237,11.4,60.301,,
330,09/21/16 06:59:00 PM,79.173,51.294,10.6,60.251,,
331,09/21/16 07:00:00 PM,79.128,51.895,10.6,60.532,,
332,09/21/16 07:01:00 PM,79.128,51.673,9.9,60.413,,
333,09/21/16 07:02:00 PM,79.084,51.924,9.2,60.507,,
334,09/21/16 07:03:00 PM,79.084,51.765,8.4,60.422,,
335,09/21/16 07:04:00 PM,79.084,51.860,7.7,60.472,,
336,09/21/16 07:05:00 PM,79.084,51.892,7.7,60.490,,
337,09/21/16 07:06:00 PM,79.041,52.238,7.0,60.633,,
338,09/21/16 07:07:00 PM,79.041,51.889,6.2,60.447,,
339,09/21/16 07:08:00 PM,78.996,52.012,5.5,60.472,,
340,09/21/16 07:09:00 PM,78.996,51.917,5.5,60.422,,
341,09/21/16 07:10:00 PM,78.996,52.044,4.8,60.490,,
342,09/21/16 07:11:00 PM,78.996,51.980,4.0,60.456,,
343,09/21/16 07:12:00 PM,78.953,52.041,4.0,60.447,,
344,09/21/16 07:13:00 PM,78.953,52.072,3.3,60.465,,
345,09/21/16 07:14:00 PM,78.910,52.418,3.3,60.607,,
346,09/21/16 07:15:00 PM,78.910,52.323,2.6,60.557,,
347,09/21/16 07:16:00 PM,78.865,52.002,2.6,60.346,,
348,09/21/16 07:17:00 PM,78.822,51.904,1.8,60.253,,
349,09/21/16 07:18:00 PM,78.777,52.123,1.1,60.328,,
350,09/21/16 07:19:00 PM,78.733,51.961,1.1,60.202,,
351,09/21/16 07:20:00 PM,78.645,52.113,1.1,60.202,,
352,09/21/16 07:21:00 PM,78.602,52.300,1.1,60.260,,
353,09/21/16 07:22:00 PM,78.602,52.331,1.1,60.276,,
354,09/21/16 07:23:00 PM,78.559,52.455,1.1,60.301,,
355,09/21/16 07:24:00 PM,78.514,52.610,1.1,60.343,,
356,09/21/16 07:25:00 PM,78.471,52.701,1.1,60.350,,
357,09/21/16 07:26:00 PM,78.471,52.701,1.1,60.350,,
358,09/21/16 07:27:00 PM,78.427,52.761,1.1,60.341,,
359,09/21/16 07:28:00 PM,78.427,52.730,1.1,60.323,,
360,09/21/16 07:29:00 PM,78.382,52.821,1.1,60.330,,
361,09/21/16 07:30:00 PM,78.382,52.885,1.1,60.364,,
362,09/21/16 07:31:00 PM,78.339,53.166,1.1,60.469,,
363,09/21/16 07:32:00 PM,78.339,53.450,1.1,60.616,,
364,09/21/16 07:33:00 PM,78.296,53.320,1.1,60.508,,
365,09/21/16 07:34:00 PM,78.251,53.507,1.1,60.564,,
366,09/21/16 07:35:00 PM,78.208,53.945,1.1,60.748,,
367,09/21/16 07:36:00 PM,78.208,53.913,1.1,60.732,,
368,09/21/16 07:37:00 PM,78.165,53.847,1.1,60.658,,
369,09/21/16 07:38:00 PM,78.121,54.032,1.1,60.712,,
370,09/21/16 07:39:00 PM,78.076,54.281,1.1,60.798,,
371,09/21/16 07:40:00 PM,78.033,54.214,1.1,60.723,,
372,09/21/16 07:41:00 PM,78.033,54.246,1.1,60.739,,
373,09/21/16 07:42:00 PM,77.990,54.243,1.1,60.697,,
374,09/21/16 07:43:00 PM,77.945,54.239,1.1,60.654,,
375,09/21/16 07:44:00 PM,77.945,54.491,1.1,60.782,,
376,09/21/16 07:45:00 PM,77.902,54.676,1.1,60.834,,
377,09/21/16 07:46:00 PM,77.902,54.739,1.1,60.867,,
378,09/21/16 07:47:00 PM,77.859,54.861,1.1,60.886,,
379,09/21/16 07:48:00 PM,77.859,54.892,1.1,60.903,,
380,09/21/16 07:49:00 PM,77.815,54.983,1.1,60.908,,
381,09/21/16 07:50:00 PM,77.770,55.105,1.1,60.928,,
382,09/21/16 07:51:00 PM,77.770,55.168,1.1,60.958,,
383,09/21/16 07:52:00 PM,77.727,55.227,1.1,60.948,,
384,09/21/16 07:53:00 PM,77.727,55.164,1.1,60.917,,
385,09/21/16 07:54:00 PM,77.684,55.506,1.1,61.045,,
386,09/21/16 07:55:00 PM,77.684,55.725,1.1,61.155,,
387,09/21/16 07:56:00 PM,77.639,55.847,1.1,61.173,,
388,09/21/16 07:57:00 PM,77.596,56.187,1.1,61.299,,
389,09/21/16 07:58:00 PM,77.596,56.343,1.1,61.376,,
390,09/21/16 07:59:00 PM,77.553,56.621,1.1,61.470,,
391,09/21/16 08:00:00 PM,77.509,56.929,1.1,61.578,,
392,09/21/16 08:01:00 PM,77.464,56.832,1.1,61.491,,
393,09/21/16 08:02:00 PM,77.421,57.047,1.1,61.554,,
394,09/21/16 08:03:00 PM,77.378,57.292,1.1,61.630,,
